pubkey,ip,capacity,partner number,channel number
03220180b7d2b7941376e63b910958ac48040f4da7665e31208b87efe48c20169f,35.229.98.203:9735,0.00010000,1,1
02e1db080524bc33b4515e8e015509050662057610144564a33ea192ce9f7ce658,35.204.8.24:9735,0.00199000,1,1
02be3bf139df22a28223c6cad48b228f97668d2de22610303e39371d89411b9758,35.185.92.176:9735,0.00020000,1,1
029baae34dfaff9735392be23fe1c86611ec8ad4048e1c7673862bd92fc02451cd,35.231.35.5:9735,0.00200000,1,1
02a4ccabcdd03c4e62d91a24ba1f69c81f38b19c25d2f4672ddf4dbfa41a3e6e34,None,0.00020000,1,1
0250aaa9f1261fe67b57a75742423303b1f42e70b40cd162f401f4f703dc797d15,35.231.124.226:9735,0.00444445,1,1
037e498b1ac144cff618cbd5d4f8d38880ae5d3aceac7296e3f2d082854ab81383,176.107.131.241:9735,0.00020000,1,1
02bcfb2ee4a52238d94eea1a4e14f1255f442669e7f6fcd837bf6ebcb1058f000a,35.185.37.57:9735,0.00010000,1,1
035ef7658c9d6685ab5e1249f411ddaa1f74c592130bbfec0a9fb7217a75a51da6,None,0.00100000,1,1
02bfadd9ea5f9e43f1db98dda8f57fc3e4ad83023f9b5a3aef4f5f44360d81dbaa,35.185.3.201:9735,0.00100000,1,1
0375aa383b0e30a11bb1caf73d10f782d461b13092a00bbb73a37cab2a3ce69b3a,178.192.63.108:9735,0.00150000,1,1
02e14149978b32683b403dbce5a9cf22f6cb9ff53ba105f22ee5082e0013192ac4,82.129.114.181:9735,0.01000000,1,1
02ea4a9c36867208eb35bd5c0d7ef44eaeb443c9845685ac95de42ae4e076dfe78,35.190.177.103:9735,0.00200000,1,1
03c3fd5d31c1aba11fc9f4a386bef56f8dd613909dd0fb66ee75a91eda3c25267f,None,0.00500000,1,1
02e66d83dcdd834732b29181fb0d058c7d9b9e92c3af1867da2f14b45c207beaf0,35.229.55.153:9735,0.00010000,1,1
02b14daa56c630662217546485b93bf8e03868c9b641039bef06c697641beab36b,35.227.116.91:9735,0.00010000,1,1
037f31a65735a13a796ecb7aa4cf856ec3834bef14a990bf012f7f18423e39f477,35.196.38.234:9735,0.00020000,1,1
03c119c5440a3c3935c9e78dc572f23efed94a377cad77d51020393c0607cf9e45,139.218.3.199:9735,0.00600000,1,1
03a8528b99c3ff876b1a46776c7b85721f0113bd372966df066dacc3e0ae31295a,None,0.00002500,1,1
025829cb2006367195d2a0dd8704692819cec0480af325e36e942c8ad8d0ff7475,173.249.22.207:9735,0.00002000,1,1
03527e9c519f902ef835653cd280e1a7dc9b9de9a0700fbfb914f0e758a76612a0,None,0.00040000,1,1
03cf19505c52917dc8884a0c6de1a68e7e18f3b1ba6d49c918559d2c1f7282073e,None,0.00085000,1,1
025501f06098bfe9015fcc0955c60403e8b1ef5741180755c9443c6e144b343c38,37.187.130.92:9735,0.00100000,1,1
023acd29f8a5e212a77973468da009c7e84a56c04e00378cccc005708a07497624,35.227.121.146:9735,0.00001500,1,1
0234f09a3ec49d2c9172c678d95f7bed20fd4b551bbf17667db0c1d31bbd9f6e7b,35.229.63.72:9735,0.00002000,1,1
035877e046df325e2171301e78efb9ffec638e3f4967c1a6ac6dad17a17b777946,104.196.121.64:9735,0.00002000,1,1
0298e3dfe4310048a578a5067e1926110b5820cceb5701be6a73e08a9780da58c6,35.196.9.53:9735,0.00020000,1,1
025091d7ed0ba8d3bf4436c288c0030b7cdc1006ee6b87e5c5b91d4fb56913dcab,104.196.32.83:9735,0.00200000,1,1
02f4bf342f6a2267a0d15e62a02227f89cd4da1aa3e88cccf0c064bce50b0d26af,176.107.130.62:9735,0.00005000,1,1
02b43c8ddf96a10d9dc402e0b30c8cf26f8d8495be97d179feac73b7721a96b915,None,0.00050000,1,1
02e347cbf361a1553065e183835c5631f699ae8768f42756939cea47d03ca1b8f6,104.196.3.72:9735,0.00001200,1,1
03d97af59f1d69846b6e91bbc2c8610a7fafac0afd6faf26511f1c626e5cdfa469,35.229.76.32:9735,0.00100000,1,1
02d22a6c902400c3155c3bd8c2bf3f80807eb6ac672025ce171f255a0911106c08,None,0.00010000,1,1
036fd87befd85ea3f2b0c4e687757b7acb257c44758681e3a9b657776b34da8f64,87.27.157.110:9735,0.00002000,1,1
0246dae073f563308943c44f4d072f226f4968ea6a5a82079e9bfc9860a8a620f9,149.202.71.189:9735,0.00500000,1,1
03e532393c489ce8b31672436d662f2d038727f63320151e72c4155dca04cf8ebb,35.231.92.164:9735,0.00200000,1,1
03635fa1d555e95f6d7d30783542dbe8538d80b2bd5924ccd5938f70faa826254e,52.226.75.40:9735,0.00010000,1,1
034431e962e2f089c81cb18d681d62f1918d12ccbd144fd68cd7a9d639194941e4,None,0.00098561,1,1
026d0cba922bfd23cfe5831d58e33792fd173d1a143963a4721dbd1f340b2cac6b,35.231.32.71:9735,0.00020000,1,1
032246096fcfbc787bdb826bbe5ed7c5edc2516ba5cc96728944a6e386655b3283,None,0.04992777,1,1
028b892b15f5cabcea5165b236db0e36dc06553c323c84d3768867dac7c95e84e5,34.207.106.219:9735,0.00060000,1,1
033a730e2fe259a9227520e5708c8901f85ea0fa1936610d8969f7188034055f81,99.29.112.187:9735,0.00022000,1,1
031e8f3e16f06f78249497161f23fa50b3218c7a15c895149459942836ffc53f6c,50.3.73.103:9735,0.00002000,1,1
03f61a5b618361541c1e45fc981c4fdc204ce0ce6da22d4699ab9f612b73bc056f,None,0.01515153,1,1
039ce091bc122492bc63f8ea42d7550c8d4c8f8f4bbf9f57acd67bae49ac48876d,35.229.39.1:9735,0.00220000,1,1
039d48a05b4d18afafb49c76d985a77920f767db5f62e10a275cdcf55b5839f5c1,104.198.96.115:9735,0.00095843,1,1
02bdbee3f6e485cac9ced6bb7e0cda38891c7a447e02ccf346609ae949a8ea0e96,76.122.198.37:9735,0.00001100,1,1
02f78c3cd3473db146e7d17ad2890fb286935b7d2b9bee0fb3c72d3c741624e581,167.99.9.232:9735,0.00480000,1,1
03be3ff8c7379b2208276c8ef0afd72fe3c5fe41f41ae95154d52c0becb92a20e6,84.208.57.193:9735,0.00200000,1,1
024fef1b652921ee35f2d3924ab284ff9c086793479546f87f458e9a480ebecc9c,176.24.203.196:9735,0.00001500,1,1
03ca84b5bbc93b1c40d848078885023aa930f1990abc81fb6f300ffce340c11478,2.217.202.137:9735,0.00050000,1,1
03b90430f9841ffce5f6ec3c6a85a57077012ecf26a671a1369f05dfba946294b2,35.229.42.116:9735,0.00200000,1,1
0239027416c376a691c141c843bbf0c84156ddacfa684868abf4abb36a76007cbf,34.215.177.226:9735,0.00002000,1,1
0389a83575fd191f2d76f24da0730900cf726d6d159ef4366a796558a33646c949,None,0.00001700,1,1
02d97e94cfeedca2a3da47acb400bc6836e671b3cb3fc05bdd6993acd64483d09a,None,0.00050000,1,1
03cb9bec8ac2d1f1e51422977139468e17cbc61109afc5c476897e9346bc5d3eac,50.109.202.239:9735,0.00044000,1,1
03aa434d9ff5d5470033aa654f201dbbdce79955c61e9e48a6674d203ae3b689f5,178.27.207.13:9735,0.00412161,1,1
02635d924773f4f4e7238cbefd8dceb891f4e8a43581183ad1e95c9a8ae955c1fb,213.55.211.31:9735,0.00370000,1,1
030f2446fe47a494684eef58b788ee72df8ea8459f45891508d79963c93a3e12da,None,0.00100000,1,1
0233c1c54aba6c9ac176634654ee228578b42d6b5bbd7cf64e179c684a01fb38a3,None,0.00455523,1,1
031411a29e50634d81dea147e050519dac3ac67dc8c3ebfb8b2b89cdf9d19b60d3,None,0.00200000,1,1
023332db636a82eecb07830e5cd4cd153e7abbbb9a8fcda0eae71fce4af28ceb2e,85.214.196.202:9735,0.00001500,1,1
03a72fc9f29dd760add68a7ae10e40f4bba8c71b95d097196116a5cd254d19993b,None,0.00100000,1,1
039735b480735280f99ae96487f9a9eec5f6b93dff2818775e18823fa7ac2c3d45,35.196.31.161:9735,0.00020000,1,1
03bbb88f0fdb26272261ed460c043b28b686c2f51118b4971038d599638d02f6f6,None,0.00260000,1,1
03258e24ed337e26b7f0ba1b4bd39a8e5d457a24f3b6c97b399d4e71e8535807fc,80.211.249.248:9735,0.00200000,1,1
0389af4205d94ae2f4e9af9a2066a4211b7268ed5872bb82a7b0819dedb424fe12,None,0.00260000,1,1
03cf7c0c018de2d913c3b340133ba2eb1f633bc5f36b28c33714796aa2c9eccc71,None,0.00050000,1,1
026eed48f7252b46dc92c01a7360347e0799a85c63ad7d717626c6e57e6bff949e,None,0.00320000,1,1
02631a68483508f615faeea5c9312fabcba8daa0b771fb0d81043fc5d44bd408cf,31.223.86.114:9735,0.00002000,1,1
034a0f7b137b76b5f9a57a341cae92c9fcc20ae3a387e9968b14ba803517889648,35.231.64.162:9735,0.00020000,1,1
0370a02200ccd8ce8b0809087fc9337cf85a74bf7e23639d2f479ec024edadec1f,178.62.115.99:9735,0.00010000,1,1
03fafdbd68acb49d22db3bbab97b4f5dad987bf20c6b24ea89d64167dc0536239f,None,0.00010000,1,1
03b4dffcfe18f2f869d1dcc48120c29ae5282b9336e988bac7e2d0a407a3091476,89.47.166.148:9735,0.00200000,1,1
0248daf75f67109fd26e136e8092707f70e3f2d1bc59bf99880f99caa60eb63177,None,0.00050507,1,1
03bacfc0ba060f6f71f5263cbb6649ee618a6787a242b7d4bfdf3b1f9b9caefbc6,None,0.00010000,1,1
0367474894168bbbc28c5140ebe2b2c6d35f1554dc1fc9d8a698d246cc0107c05e,35.195.96.19:9735,0.00002345,1,1
02e27bc869fccd7ce5052124734ef63104af4f58ce363aca3540605fb950d15339,None,0.00025000,1,1
03b72234539409e6390cf66322319cf2211f09880b015259bb66e69d47c507da05,35.225.226.42:9735,0.00025000,1,1
0383f4400ff96d0e2fcc24e63322b5bcf7336e9eb4cb9afa8b667f1c337d187f43,35.185.66.246:9735,0.00200000,1,1
02d53a094122a7e90fb137de9d120ccc42d91c92f65a44751b5fca938fe4701567,None,0.00010000,1,1
03f52ef2de6f39870b9f24e411f9083487679865d033f17163fa92dbe3ec1c1b2b,None,0.00001234,1,1
02d2eabbbacc7c25bbd73b39e65d28237705f7bde76f557e94fb41cb18a9ec0084,None,0.00010000,1,1
02f161893d086b92c25b87791d5f0a00a517cad393c494aa3a5542d6a650d6ee8a,35.192.11.67:9735,0.00200000,1,1
026f502bb61007f34ad0f7e64e22b7aec2eb318bd6d3ed52507eda9c73d74982d8,5.189.179.42:9735,0.00002000,1,1
0313b6d0e62c911305a1ca7c7de021646e619066159a344f3c751cb3b303ad5e82,None,0.00200000,1,1
020331a1a81bd8ad2c2ffcd6730bee311c6f457ceca8e8cfcfef0117cebfac348a,None,0.00200000,1,1
02101f0049aaddceaee20b9f00e8118bc8771ea88a8f374720dd6116ee0df74969,192.241.198.54:9735,0.00090000,1,1
0366971cf0775736418ca19d982cdcc520a1b3a178d7bc95dfda65b1410fac8fb6,None,0.00050000,1,1
03f5c76e54b5733b57450b0b14f180c98d4e74c46d797222dd11ded767dedb64dd,193.192.96.62:9735,0.00002000,1,1
02a0f1e7defe594d4f89e056ac45dbc3c2bdb29480270ed11c11040128a4ca6285,None,0.00020000,1,1
03d402a503704c143dec9103e06e1c70020305fcd9580635e13091d7a37943de32,146.148.85.43:9735,0.00005000,1,1
02c69a810cd958fb624e9a97bc7b37221caecafed54d23923edcddbb83e769ab6d,104.197.35.180:9735,0.00200000,1,1
039f5bf94d60f0e62dd6868ca063568e23b77055b2700716add508aba55a9dc0af,None,0.00002000,1,1
02dd7d0da63930ffa8a9a217a64599a1d0db0e71bdb7246162620d0187be838e17,95.130.173.252:9735,0.00001234,1,1
024e6b554b83154a77bdabfbbf7b5bb474f66f84d668afca8f5a8ef5963b730573,None,0.00002000,1,1
03ab8f417832d699f866a440e0539288de29f0032dc8ab01f1e87b0be158434398,35.231.34.82:9735,0.00025000,1,1
03f082af0f42187d6fb56c60a12696f4858e0f72bcdc47f3ced011225909b74b22,None,0.00310000,1,1
028c15843e7a71f637f896256217ec1129344c163747c63d46a43b4fc1e9755ec7,35.226.75.161:9735,0.00025000,1,1
0292425612fc3a145c58173dbd8e5f3a0cfcc5c7a299a365b90080a35d86b7dca8,159.89.184.64:9735,0.00200000,1,1
0222a8b36a27a067fd358c7f2858f7bf639c85762dcff091c99e6325bb4701677a,None,0.00200000,1,1
02b9be2ec39d793ff4b9e9634c089c3a0f790dd6d293182dac9af67ab1d397c006,None,0.00009800,1,1
03ec7416594b73ed69d62c5817b12cafb29771db4cdd1275fef3a7ecf6330bcb49,35.229.117.251:9735,0.00250000,1,1
029c8f42e3afb85e48089e47f8a7a3c878ee2b28dabfacfc667bf9adecb6c7e163,None,0.00080000,1,1
03efee4d946df2cef8a01d91cb010a03124c6575f7b9dfae888fa6fdfa8673ffb6,35.185.87.54:9735,0.00200000,1,1
03d1a9a478ab3f73492bdc9b7a6078691bd85fc46dfa3924632a3ed120f2a8f0fb,None,0.00090000,1,1
02d2d6e8354c553b7ab616fb9ce93ca69864cc5298bee46a3dfdf5c8d0b3d23ba8,165.227.16.32:9735,0.00002000,1,1
038b02b0f7cb914f0c2d9d59736d68fd94093f7303843bb9d2d58cba365d550b78,104.196.66.240:9735,0.00150000,1,1
0295d0110edb7df5c514acf69e3d50eff9d3ae6784c1c6e18ff37ff15ac21661db,35.231.55.115:9735,0.00150000,1,1
03befb401546fb0c74373ffe3a146c6a0e3c971119330a0f9574e78d818d08a258,35.230.148.131:9735,0.00002500,1,1
02cbd832b96a17693d79036595094884259c6f3dd70de0e150de41ae5586811f27,35.202.53.175:9735,0.00020000,1,1
03fe2eaf3045e2d5b8a5ae87bfada791fa9d2fcaf48feaeecd0ebca56377834c54,35.226.83.244:9735,0.00010000,1,1
0307964504055d2405e731906426d1b6831a2fe1c3f1877240d6537ab567a2c928,35.195.34.47:9735,0.00002000,1,1
024d0ce27ba05d5e0afc0571c283b8bef31c26e2dc3a6bb46214feef51b3a62b1c,None,0.00080000,1,1
0355cf9ce813a343313e1a4844f82c34810619943cb193cbfbead08da15d80fb98,35.185.111.97:9735,0.00001234,1,1
03fb9e7dc5515a3156ff88e509ade4256c1abde7e7a32fb40af93ad74c6fb06584,None,0.00426853,1,1
0323e18348bb2afc29660da8ba06fb1e91fc37a5752301180b8f3afca7f5c49f01,52.151.10.195:9735,0.00010334,1,1
03af34ca08b4959cb6977b98e2b1ca19ea388d77249f0e8ccca876cca2a9f9c857,None,0.00140000,1,1
03d696a995e4e654819d317c3a1f7b18752dc1dfb5de72688255989292ecc34df5,None,0.00360000,1,1
0242210f9087002992fdfda1e2940940603dee8d0ab72764649c0a3711fa332d29,None,0.00020000,1,1
03ba7a343029bd3d066c08d747182fb16d5f74c95282d309504d87dceda3e8bf49,35.190.148.212:9735,0.00050000,1,1
0243c10b3e59f846d3084a438f1959b97df003c3fabfbee411cf6459b70b06c961,35.227.50.192:9735,0.00017000,1,1
03d503eb96fd1b96439c4ca8003eb08c56e84626ba4af57173f8cf9ccf26b611e4,35.229.36.177:9735,0.00015000,1,1
0365304eb729c2ecc41a586b43b7d181d5419a67f95b78f725bbae5ec5363c1f1a,35.231.2.94:9735,0.00200000,1,1
021b4c978a4ea428adc8f9d5546736ed915d85ce763e82f6ef92385905a12ef22e,35.231.80.40:9735,0.00016000,1,1
02bc2b3df76a976366aa3db2f3394d6360dd7a2a180ddb7a1ca1ce0fb39beb1b56,35.229.35.77:9735,0.00015000,1,1
039ef7774fe6e6919d38486633e57749fa0f7ddf344a2dbc2238110b31765d9c9c,None,0.02029999,1,1
026fdb35e6c264ad8cbcb8b234bd8ef9245578d62e6aa84d29aebf7b14563f645f,35.185.93.72:9735,0.00050000,1,1
028bb0107014a8f749998ba53c9fff32b2d47f3e0ec2a5759859bfd637721f519e,35.231.20.0:9735,0.00002500,1,1
02c48f0271701548c8ce0058418f497c3ab50156dd03725db8321a5c1be2e97b21,35.230.9.238:9735,0.00020000,1,1
0222dd2a74527e9a72e8299d853391bfcd73ce48c7ecba49ea1fce810a96b6b193,None,0.00055000,1,1
03964d425d9e78823eb56f522fc77725d93e92ef7db95d42d8ae1728378d1c4c5f,159.89.194.112:9735,0.00004321,1,1
03402f3861b4d76f7c3ee0a1bc700adb35892fa96d0a5f0abc38e36c04c75423fa,35.193.185.22:9735,0.00040000,1,1
03b9c2400bba2aae6c7f9e4963d97f4ad6f2d9245506c0bd7f9de4278bd718d74a,35.196.245.50:9735,0.00200000,1,1
03786068c44625b4a41a18bf73a63ab54e629f304f428220633903df41ab72d7b2,35.231.14.99:9735,0.00200000,1,1
027af81dae5a0a1e896ebd11d23f0ee6cd0f12379d60c1e663260c557d010bd6d0,35.226.214.230:9735,0.00200000,1,1
02aaf0b264bbda65fdf499c16d01080fa231f4d0a62f2635db1bc62aa6f322b286,None,0.00537000,1,1
02f83bf4d88147cbdc60facd1240c821de3ae7e69a0c7cbafc8558948a40f4617c,176.10.163.50:9735,0.00002000,1,1
03e42fdba7e5bed0f3dffbaf0c371e5262b87c102c7d46ff5dc0808bbfd44e26b6,None,0.00249427,1,1
036d09d3c0a546bce8703a090a64360305dc3aadb38137afca270153cfb6171201,188.166.115.32:9735,0.00001234,1,1
0361c8d69e7a4c8546b09a3e079980c8140ae73a2b3714748092f3214a6d53a5a9,None,0.00015814,1,1
03cf87452068f904b96c12345913ed9541a7fbf3c320ba8a536e5c6661130cd2b2,None,0.00500000,1,1
034c4746a60332aba7c29667c13f95b9007666922f0c64cfc1332d53ea8a17403b,None,0.00009900,1,1
030c13a473cb5daaed61644c67c8b8fe1fbde288d77faf0d4c4be7fdf544b07bae,5.189.164.16:9735,0.00002000,1,1
0321f174ee7e67df1dab3aab23ea5cf07888b3b2961b8a25a02d9bf8c6945d3f0a,None,0.00002000,1,1
034d415e5793ee5885dbc4e6da1463faa74ea60d9f1db897c0b5072daa364ad43e,37.221.209.222:9735,0.00099000,1,1
03220b9d15ee4fdd5ab3cf16bee7b640ae648962aef50e1079bdad713f68e3d751,None,0.00250000,1,1
0267db6fbe76e1fbae50e27529a330837e9e1f4b9e4c7bbfefd7d6a1b3ffe2b245,35.231.55.53:9735,0.00200000,1,1
02496251fab34331986afdd9f1e1914ad15ca9728ce34958f4a7bdfd1bff9ddb34,159.65.43.118:9735,0.00010000,1,1
026666e63fe9afe932f73a7372faa198a1419fc2818ecaf7afa52ed9082d966e73,37.221.209.222:9735,0.00100000,1,1
03570a257eb654dad95d5284c273532d21f700a7bcd24ca78cc65fcf7b354114a4,207.148.30.94:9735,0.00002000,1,1
03df0f20813de4dee583243dade4d425fcfb77fe6a2ec79383598c6dc864aad6ea,82.176.221.108:9735,0.00200000,1,1
027c2c73a533c067e88cf625748e657aad32128bc29e32a2b1a13aaef4d3054426,173.212.230.163:9735,0.00002000,1,1
0203eb5c3ae8d060e5c16795a0d7ebccb98a0fb2d68a6d298e3efce28b803b6778,173.212.192.254:9735,0.00002000,1,1
035362a07529a9789cfa9d7cc66b327b6fb12bb7fe99b31755e123def02f810a41,173.212.232.151:9735,0.00002000,1,1
023067bcc442ee11807f8e543f948fd26c4681d63f90194175c43cf30da35beabd,5.189.161.204:9735,0.00002000,1,1
03490382e85a7096ad097c78cbaff2e4cf01e6397580e0e63184bfc7f5957fa46c,35.188.101.153:9735,0.00200000,1,1
03cea3557a68bb4f2845808b937531e8666b16724e1d5f24215d9234efc5a57e7d,None,0.00449999,1,1
033ef1f95884a65b3ff292492a1abb8629d47caddb3613457abdc8ec45730a2ddc,104.198.157.226:9735,0.00200000,1,1
03e3c663c0ea95c0936bb7c6e1932af863630a879d8ce6b592cd6bca006ffa7866,None,0.00230000,1,1
02d360dabb62c56762365f3b089b95451407db4ae8357bf192035068f6cee9d748,89.38.97.122:9735,0.00001234,1,1
023aec96ebdceeeb86f39e83ded211a3e79aeabfdadf48bfc661ed4a43cd388cfe,173.212.223.201:9735,0.00002000,1,1
02a33c67e06f1b383c3158e82dfe585fd3dc2c91a3dacd93baf8b1c79d496a7e17,173.212.218.205:9735,0.00002000,1,1
03b7d8b6bbaf02239277ed32378d50d29840292b61d516d30057b74044992c93dd,173.212.218.204:9735,0.00002000,1,1
0371074db3f9ea4cbcc83b69de0bfb7d38127747e6b0359d073fef34b10489027f,173.212.218.176:9735,0.00002000,1,1
0321344cc2a35796592dc363ba5b5d5bc00f653f0a4ab8f7bd07256649fc682de7,173.212.213.247:9735,0.00002000,1,1
03e94370416f0e45ecbabe14f939ba99958fcc24aba6248cdc9adf0405a00f5292,173.212.194.138:9735,0.00002000,1,1
038a0e10b0fa5c87f3d0436d02aab55a947c245d3ec58657a427594cf18f2b1130,173.212.204.227:9735,0.00002000,1,1
02bbb51f2c0c937a73ce96dad603272ba7ec153727e573830752de5e1481e5fe32,5.189.179.60:9735,0.00002000,1,1
030598361abbe97bfa3a4069b719a6fb9369f9cdbbb1c50d0357083f891a78e3b8,173.212.195.179:9735,0.00002000,1,1
029e54548135cd985fde3693cc6745a756f794a2ca41f1c3c15a6b762acb454e0b,93.104.214.210:9735,0.00002000,1,1
0241336c931ccd4ebb0986ed2db092502f5c5078b36b6b884e5e1f762d79a5b0d1,5.189.178.165:9735,0.00002000,1,1
0372d7ec4f62999fe23b25e0e6c76a57ac9b0ac3bd6c05d7eabd87149aa88985be,35.202.230.129:9735,0.00200000,1,1
0387ba847d67d8065dd39a5400735c0ea3a2e5a27acae337765844b35801d1d749,173.212.254.206:9735,0.00002000,1,1
02f3750aefc8bf1d42cf5970b51c6d1385a6d470f62d8c21f69611c4bb17cb6616,159.89.156.194:9735,0.00200000,1,1
025f85db77e1c1e0f8a203d0432d75cd96e9c33983756ae960b2926bcc9b561899,99.35.102.97:9735,0.00001234,1,1
036b929ab77202db1b1ecde3ae22df1a6125eaf88aa1596cffa32c15e003ac80f3,35.230.91.142:9735,0.00010000,1,1
020b44a70fb811b5320eb940da76afd44e62758909bcee40f425e734d8b17b2cc6,153.126.136.98:19735,0.00100000,1,1
02a69de11b54d36085218bd399ede2f97c616c6ae90d0440122a0449e909f8bc8d,73.25.160.195:9735,0.00001050,1,1
02e6e22a478150027e3b9bb3c67563efe1d7e49b466fe17a370ae71e2321ad92d7,35.196.150.54:9735,0.00150000,1,1
02a898533f6f16d7cd955d36e81ca6e97292030d70b3b0b8289d73e40dac5d0360,35.196.51.50:9735,0.00001050,1,1
02f85bc8de0aae119967b82b0a591a3892c42194bfe1405596dcc1c03568b560d5,104.197.41.85:9735,0.00022000,1,1
03eb3d69fdb7de4f7835b0ab58051294efbe038215367ea53f2048639fb19411ae,173.212.253.115:9735,0.00002000,1,1
0246d846cdfdc2e20aa90fdb945605fd2f8d3e8dd6821d246857cfc84f9ff7b5e8,173.212.253.52:9735,0.00020000,1,1
02a4ae188a1026f511dc4d34a96134505d9aa35317eb3ca76c4c37201e4c0cd315,159.65.32.84:9735,0.00001234,1,1
0270fa2243e08baf5e194ebf143deead7609fa4f9c92ad4a41d67154992995a865,None,0.00120000,1,1
0299f43fb7f40d15b5f0c2d815fb5b44cf35859abf6fd2f1d1ad24e031a4dd324b,85.214.212.104:9735,0.00698023,1,1
0206c7b60457550f512d80ecdd9fb6eb798ce7e91bf6ec08ad9c53d72e94ef620d,None,0.00001050,1,1
033a1920ecb2ba73b28062cd84f826464ad64fb329f54c96939a78b1c83614d407,35.202.199.215:9735,0.00150000,1,1
03d6e7e8795d4479d1e33a5340abb1412d7ae8c6bb022a8853474a5f14334cbc4f,None,0.00780000,1,1
0323d2e69f49fd5f998832281c4cf7cc14a31b3302fbf4a66134a945237a8c1237,129.241.69.172:9735,0.00001050,1,1
0268e02bdc0efba7c60a8d97ace8b2093f42c7c75f7c0fdb87f864ed9897b507d6,45.16.231.252:9735,0.00050000,1,1
02a390145c343f8ae1b72fc219381216c5a7d2d6066cdf80d4d63e63a6839d39db,None,0.00500000,1,1
03b2ff042bcc564de35c2beb17e175ec1315011fee63070617fa7e11f55308d76f,35.204.246.146:9735,0.00250000,1,1
036cf9fdd300e35edfa4ffd1368ad60a37b013b0025d122e398ed3ecd80dd0b9da,173.212.234.193:9735,0.00020000,1,1
03f2f546bbb4f8d4c1f6b5ce593272ed304a7d7169f9bee03a675a95e8cea21863,None,0.00010000,1,1
037b59f26aba200711606f5adc93cfce39a9289d034032db0c58a9c3d431af2c02,93.104.213.157:9735,0.00020000,1,1
0221cb517eef461adf1b0c86b0ea6f53d8168d10929b7d5de40516c021631cbc0b,173.212.234.219:9735,0.00020000,1,1
03ff6aeb0b0fda3a0c706c76b4c28fac44d8a114059aa77d42a6660a46efd6d428,104.196.195.120:9735,0.00002000,1,1
037e1e55e33da04149cd9e1900b9d3d2c64edae82b2f57fbb960b084cb251db4cd,None,0.00236863,1,1
028489604063b889ebd1cc47e7476d084978aa92ed6d5a3c824334b939ea0b9013,51.15.84.98:9736,0.00100000,1,1
02bf42feb6e4a9c4088d7711ef2761b3d53811352fb2b921004318ec3a726cd9b8,173.249.6.148:9735,0.00001234,1,1
027a5a4aa12d461029b8edff6d6d0ea7923a4f01b6293308c2c2d0ebc512f30c49,173.249.4.118:9735,0.00020000,1,1
029349fd39b0a03f8c5ff6ff27b0ae76a863bb0a74e2b197f85345ab5fd8de0229,45.77.151.217:9735,0.00010000,1,1
03032646375860baa4251580bbf14aabb0175dee1e18bca2342ec322bc280fcb97,158.69.240.62:9735,0.00038879,1,1
027d9a8cd4172ba4e55073509164f76b195d445679def9b41e261e8f34cb209487,128.199.43.226:9735,0.00200000,1,1
03baf762be9f597d8986be99ba270c24a76fc60434415a64f8f15118417751d91f,173.249.1.114:9735,0.00001234,1,1
02ed6e6f864686ee8518e2876f680b37866e6198955e21621dfef13674fb6036a0,159.89.196.45:9735,0.00200000,1,1
0355f121d9df9cc8f034d0ad61c6de0b4a42a13926f8d74355a05d2159b4bd7f37,138.197.215.219:9735,0.00010000,1,1
02840b75398453f3d755b0a003bbbc409a79aa821c9c5ff904d27f1d0dcb63f068,None,0.00050000,1,1
02fd1730526a2d7ffc5124ca62b2be425b0649ffc35f257dd76aebe2314971faf1,173.249.29.33:9735,0.00002000,1,1
03489edc0b300d4a07be5b61281ce0c94a9a943ab132156b096d4ced269e525550,173.249.29.32:9735,0.00200000,1,1
038fded3699dc762ee028a897ca4707b81adba1f69ae579d2a632baa951c2c2842,173.249.29.31:9735,0.00002000,1,1
03a43ad43db3e636fff0204c6d4db8b0e21c771db2c935f5a3a8cbfb4e8917af3f,None,0.00100000,1,1
03354ff488363e38c498bb30041d2447e7e4e8c9bb738c765ff8215d1d94a94f08,173.249.29.29:9735,0.00020000,1,1
03c5d75a98ae97355448f5d67af70552d22502081bbd0ea74e7ee973dac7e65e8f,138.197.106.118:9735,0.00050000,1,1
028e50849ae7a20e012e8136ff0222a39b6a1dde08f6bf17164157d4b752987f79,71.56.238.34:9735,0.00001050,1,1
02feecbdba434aff77c78159ef47679c71ce4936c6085897df5ac9dd5274702592,None,0.00090300,1,1
0321b23e7c8eabbee13fbd9abca31f2e32a691bccde3530c1f081f4c488ab66ed6,None,0.00002000,1,1
0374728d93c59815ca77a641c4f5e3e0dfdbe460034872ee071360d4d6034540ab,None,0.00001500,1,1
03fc9b2015d4641c85782b830be552dac7e01ef66e8e22f00eb71dfd8ec7ef2ef2,None,0.00003000,1,1
028e17d0687b893c9f4b3842a750343b13e1543dbafa3d4f076efb5ccaaf7122c5,124.169.90.158:9735,0.00190000,1,1
02ae6c7bc071e15c0f1e598f9de978a9cf6eaebccc9cff7e253fadfbeff6be50b5,None,0.00020000,1,1
02f0e1bb1df77b7f71492cb0f89e44b492b07985318295372237684d929000cfa2,None,0.00050000,1,1
0382f8e3aa62b2b8af155438c168d4a1dafd1d0d0e28ad3af4cd414de7c8653a1e,None,0.00100000,1,1
